order_id,customer_id,date_key,order_date,ordered_at,order_status,is_successful_order,is_cancelled,is_returned,payment_method,shipping_cost,distinct_items_count,total_quantity,gross_order_amount,total_discount_amount,net_merchandise_amount,total_order_cost,total_gross_profit,total_paid_amount
ORD_24774,CUST_1493,2023-12-13,2023-12-13,2023-12-13 19:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,274.50,27.45,247.05,154.77,92.28,247.05
ORD_24775,CUST_2126,2023-05-06,2023-05-06,2023-05-06 18:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,211.74,0.00,211.74,96.61,115.13,211.74
ORD_24776,CUST_1287,2024-05-07,2024-05-07,2024-05-07 08:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.43,4,4,655.34,15.68,639.66,403.03,236.63,643.09
ORD_24777,CUST_1746,2023-12-08,2023-12-08,2023-12-08 05:00:00,Completed,1,0,0,QRIS,4.55,1,1,71.78,0.00,71.78,52.87,18.91,76.33
ORD_24778,CUST_1157,2023-11-27,2023-11-27,2023-11-27 21:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,280.84,0.00,280.84,161.28,119.56,280.84
ORD_24779,CUST_2020,2024-01-25,2024-01-25,2024-01-25 02:00:00,Completed,1,0,0,BNPL,4.91,2,3,1068.22,37.52,1030.70,495.94,534.76,1035.61
ORD_24780,CUST_1350,2023-01-05,2023-01-05,2023-01-05 19:00:00,Completed,1,0,0,QRIS,0.00,1,1,148.84,7.44,141.40,82.45,58.95,141.40
ORD_24781,CUST_1705,2024-03-13,2024-03-13,2024-03-13 06:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,4,4,556.53,21.17,535.36,289.14,246.22,535.36
ORD_24782,CUST_1662,2023-11-18,2023-11-18,2023-11-18 11:00:00,Returned,0,0,1,BNPL,5.88,1,1,161.57,0.00,161.57,74.40,87.17,167.45
ORD_24783,CUST_1052,2023-08-14,2023-08-14,2023-08-14 00:00:00,Shipped,1,0,0,Credit Card,4.54,1,1,64.22,0.00,64.22,43.96,20.26,68.76
ORD_24784,CUST_2068,2023-04-22,2023-04-22,2023-04-22 06:00:00,Completed,1,0,0,QRIS,3.54,1,1,123.16,6.16,117.00,65.76,51.24,120.54
ORD_24785,CUST_1852,2024-05-06,2024-05-06,2024-05-06 06:00:00,Shipped,1,0,0,QRIS,0.00,1,1,161.57,0.00,161.57,74.40,87.17,161.57
ORD_24786,CUST_1708,2024-03-26,2024-03-26,2024-03-26 13:00:00,Completed,1,0,0,BNPL,0.00,1,2,232.34,0.00,232.34,155.54,76.80,232.34
ORD_24787,CUST_1318,2023-07-03,2023-07-03,2023-07-03 15:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.03,3,5,916.85,6.34,910.51,546.60,363.91,914.54
ORD_24788,CUST_1217,2024-02-20,2024-02-20,2024-02-20 10:00:00,Completed,1,0,0,Credit Card,0.00,1,2,480.22,0.00,480.22,280.56,199.66,480.22
ORD_24789,CUST_1707,2023-01-19,2023-01-19,2023-01-19 22:00:00,Completed,1,0,0,QRIS,0.00,4,6,1183.68,0.00,1183.68,708.48,475.20,1183.68
ORD_24790,CUST_1100,2023-07-16,2023-07-16,2023-07-16 01:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.17,1,3,953.70,0.00,953.70,442.32,511.38,956.87
ORD_24791,CUST_1427,2023-07-26,2023-07-26,2023-07-26 12:00:00,Cancelled,0,1,0,Credit Card,0.00,2,2,417.03,6.10,410.93,211.38,199.55,410.93
ORD_24792,CUST_1283,2024-05-23,2024-05-23,2024-05-23 09:00:00,Shipped,1,0,0,Credit Card,2.76,1,1,152.68,0.00,152.68,107.51,45.17,155.44
ORD_24793,CUST_1855,2025-08-07,2025-08-07,2025-08-07 08:00:00,Returned,0,0,1,QRIS,0.00,1,1,123.16,0.00,123.16,65.76,57.40,123.16
ORD_24794,CUST_1612,2023-12-01,2023-12-01,2023-12-01 20:00:00,Completed,1,0,0,QRIS,0.00,3,4,559.58,31.50,528.08,333.21,194.87,528.08
ORD_24795,CUST_1479,2024-11-06,2024-11-06,2024-11-06 13:00:00,Completed,1,0,0,Credit Card,0.00,2,4,896.48,22.06,874.42,518.04,356.38,874.42
ORD_24796,CUST_1584,2024-02-12,2024-02-12,2024-02-12 18:00:00,Completed,1,0,0,Credit Card,5.78,1,1,255.83,0.00,255.83,167.86,87.97,261.61
ORD_24797,CUST_1426,2024-05-04,2024-05-04,2024-05-04 04:00:00,Completed,1,0,0,QRIS,6.87,2,2,97.71,7.75,89.96,50.54,39.42,96.83
ORD_24798,CUST_1879,2024-03-23,2024-03-23,2024-03-23 01:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),7.26,1,2,32.02,0.00,32.02,23.22,8.80,39.28
ORD_24799,CUST_1723,2023-10-16,2023-10-16,2023-10-16 06:00:00,Shipped,1,0,0,BNPL,7.73,1,1,242.35,0.00,242.35,131.37,110.98,250.08
ORD_24800,CUST_1283,2024-04-15,2024-04-15,2024-04-15 15:00:00,Completed,1,0,0,QRIS,5.67,1,1,16.01,0.80,15.21,11.61,3.60,20.88
ORD_24801,CUST_1700,2023-07-27,2023-07-27,2023-07-27 09:00:00,Returned,0,0,1,Credit Card,0.00,1,1,71.78,0.00,71.78,52.87,18.91,71.78
ORD_24802,CUST_1613,2024-03-28,2024-03-28,2024-03-28 15:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),6.87,1,1,250.31,0.00,250.31,155.55,94.76,257.18
ORD_24803,CUST_2143,2023-03-31,2023-03-31,2023-03-31 07:00:00,Completed,1,0,0,Credit Card,5.83,2,2,360.55,4.84,355.71,178.66,177.05,361.54
ORD_24804,CUST_1467,2024-03-01,2024-03-01,2024-03-01 22:00:00,Cancelled,0,1,0,Virtual Account Bank Transfer,8.97,3,3,475.77,0.00,475.77,234.89,240.88,484.74
ORD_24805,CUST_1837,2024-01-30,2024-01-30,2024-01-30 06:00:00,Completed,1,0,0,Virtual Account Bank Transfer,5.25,1,1,48.42,0.00,48.42,30.20,18.22,53.67
ORD_24806,CUST_2117,2024-02-05,2024-02-05,2024-02-05 05:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,2,2,169.53,0.00,169.53,86.14,83.39,169.53
ORD_24807,CUST_1177,2024-06-23,2024-06-23,2024-06-23 21:00:00,Completed,1,0,0,Credit Card,0.00,1,1,142.79,7.14,135.65,80.37,55.28,135.65
ORD_24808,CUST_1733,2024-04-03,2024-04-03,2024-04-03 21:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,7.92,2,3,769.92,76.01,693.91,358.31,335.60,701.83
ORD_24809,CUST_1688,2023-03-13,2023-03-13,2023-03-13 07:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,157.89,0.00,157.89,114.06,43.83,157.89
ORD_24810,CUST_1117,2024-01-31,2024-01-31,2024-01-31 20:00:00,Returned,0,0,1,QRIS,8.34,1,1,157.89,0.00,157.89,114.06,43.83,166.23
ORD_24811,CUST_1108,2023-07-03,2023-07-03,2023-07-03 15:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,212.22,0.00,212.22,110.82,101.40,212.22
ORD_24812,CUST_1245,2024-04-29,2024-04-29,2024-04-29 07:00:00,Completed,1,0,0,Credit Card,4.55,2,4,326.28,0.00,326.28,182.68,143.60,330.83
ORD_24813,CUST_1108,2023-09-17,2023-09-17,2023-09-17 17:00:00,Completed,1,0,0,QRIS,0.00,1,2,419.04,62.86,356.18,271.38,84.80,356.18
ORD_24814,CUST_1528,2024-04-05,2024-04-05,2024-04-05 05:00:00,Completed,1,0,0,Credit Card,8.28,1,1,236.90,0.00,236.90,157.56,79.34,245.18
ORD_24815,CUST_1562,2023-12-22,2023-12-22,2023-12-22 11:00:00,Completed,1,0,0,QRIS,8.69,1,1,157.70,15.77,141.93,74.94,66.99,150.62
ORD_24816,CUST_1876,2024-06-09,2024-06-09,2024-06-09 21:00:00,Completed,1,0,0,Credit Card,3.29,2,2,285.00,0.00,285.00,184.68,100.32,288.29
ORD_24817,CUST_1743,2023-07-24,2023-07-24,2023-07-24 06:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,6.83,1,2,436.98,0.00,436.98,257.18,179.80,443.81
ORD_24818,CUST_2040,2024-04-17,2024-04-17,2024-04-17 18:00:00,Completed,1,0,0,BNPL,0.00,1,1,104.47,0.00,104.47,59.59,44.88,104.47
ORD_24819,CUST_2000,2024-02-10,2024-02-10,2024-02-10 20:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,5.98,1,1,165.80,0.00,165.80,95.91,69.89,171.78
ORD_24820,CUST_1059,2023-10-30,2023-10-30,2023-10-30 07:00:00,Completed,1,0,0,BNPL,6.49,1,1,126.72,0.00,126.72,65.13,61.59,133.21
ORD_24821,CUST_1123,2023-10-16,2023-10-16,2023-10-16 22:00:00,Returned,0,0,1,QRIS,8.51,2,2,379.69,7.14,372.55,237.93,134.62,381.06
ORD_24822,CUST_1633,2023-08-22,2023-08-22,2023-08-22 09:00:00,Completed,1,0,0,Credit Card,5.06,1,1,209.69,0.00,209.69,131.92,77.77,214.75
ORD_24823,CUST_1669,2023-10-27,2023-10-27,2023-10-27 18:00:00,Cancelled,0,1,0,E-Wallet (GoPay/OVO),7.26,1,2,501.94,0.00,501.94,284.94,217.00,509.20
ORD_24824,CUST_2027,2023-10-21,2023-10-21,2023-10-21 21:00:00,Completed,1,0,0,BNPL,0.00,2,2,617.51,12.12,605.39,305.62,299.77,605.39
ORD_24825,CUST_1469,2023-09-15,2023-09-15,2023-09-15 00:00:00,Cancelled,0,1,0,Credit Card,0.00,1,3,473.10,0.00,473.10,224.82,248.28,473.10
ORD_24826,CUST_1530,2024-02-26,2024-02-26,2024-02-26 16:00:00,Completed,1,0,0,BNPL,4.19,1,1,137.54,20.63,116.91,89.12,27.79,121.10
ORD_24827,CUST_1428,2023-09-27,2023-09-27,2023-09-27 18:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,3,6,1395.70,0.00,1395.70,709.82,685.88,1395.70
ORD_24828,CUST_1485,2023-10-25,2023-10-25,2023-10-25 03:00:00,Completed,1,0,0,Credit Card,0.00,1,1,123.16,0.00,123.16,65.76,57.40,123.16
ORD_24829,CUST_1626,2024-05-23,2024-05-23,2024-05-23 20:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.21,1,1,77.50,0.00,77.50,35.77,41.73,82.71
ORD_24830,CUST_2032,2023-04-07,2023-04-07,2023-04-07 07:00:00,Completed,1,0,0,BNPL,0.00,2,2,204.99,0.00,204.99,134.22,70.77,204.99
ORD_24831,CUST_1064,2024-04-12,2024-04-12,2024-04-12 12:00:00,Completed,1,0,0,BNPL,0.00,1,1,16.38,0.82,15.56,10.44,5.12,15.56
ORD_24832,CUST_1221,2023-10-15,2023-10-15,2023-10-15 23:00:00,Cancelled,0,1,0,BNPL,3.10,2,2,276.77,0.00,276.77,161.93,114.84,279.87
ORD_24833,CUST_1892,2024-04-26,2024-04-26,2024-04-26 10:00:00,Completed,1,0,0,BNPL,0.00,2,2,440.36,0.00,440.36,243.09,197.27,440.36
ORD_24834,CUST_1272,2023-11-07,2023-11-07,2023-11-07 19:00:00,Completed,1,0,0,Credit Card,0.00,2,2,88.16,10.77,77.39,63.31,14.08,77.39
ORD_24835,CUST_1301,2023-07-22,2023-07-22,2023-07-22 09:00:00,Completed,1,0,0,Credit Card,8.54,1,1,141.39,21.21,120.18,75.73,44.45,128.72
ORD_24836,CUST_2151,2023-08-06,2023-08-06,2023-08-06 17:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),7.60,2,3,492.45,9.48,482.97,276.05,206.92,490.57
ORD_24837,CUST_2092,2024-06-14,2024-06-14,2024-06-14 17:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,46.48,4.65,41.83,22.31,19.52,41.83
ORD_24838,CUST_1110,2023-09-28,2023-09-28,2023-09-28 07:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,255.83,0.00,255.83,167.86,87.97,255.83
ORD_24839,CUST_2125,2024-03-05,2024-03-05,2024-03-05 21:00:00,Completed,1,0,0,BNPL,4.39,1,2,323.14,16.16,306.98,148.80,158.18,311.37
ORD_24840,CUST_1437,2023-03-02,2023-03-02,2023-03-02 02:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),0.00,2,3,232.18,0.00,232.18,155.98,76.20,232.18
ORD_24841,CUST_1128,2023-06-10,2023-06-10,2023-06-10 04:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.23,1,1,165.80,0.00,165.80,95.91,69.89,173.03
ORD_24842,CUST_1994,2024-02-16,2024-02-16,2024-02-16 11:00:00,Completed,1,0,0,Credit Card,7.24,1,1,71.78,0.00,71.78,52.87,18.91,79.02
ORD_24843,CUST_1899,2024-02-28,2024-02-28,2024-02-28 13:00:00,Delivered,1,0,0,BNPL,5.39,1,1,151.42,0.00,151.42,70.51,80.91,156.81
ORD_24844,CUST_1940,2024-02-17,2024-02-17,2024-02-17 18:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.05,2,4,853.05,72.63,780.42,479.46,300.96,788.47
ORD_24845,CUST_2192,2023-09-02,2023-09-02,2023-09-02 12:00:00,Cancelled,0,1,0,Credit Card,8.48,1,1,153.61,0.00,153.61,96.17,57.44,162.09
ORD_24846,CUST_1569,2024-07-16,2024-07-16,2024-07-16 02:00:00,Completed,1,0,0,QRIS,8.53,2,5,1364.19,21.39,1342.80,646.58,696.22,1351.33
ORD_24847,CUST_2019,2023-06-30,2023-06-30,2023-06-30 12:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),4.85,2,2,300.26,0.00,300.26,152.96,147.30,305.11
ORD_24848,CUST_1801,2024-05-07,2024-05-07,2024-05-07 04:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.52,1,2,148.50,0.00,148.50,91.26,57.24,152.02
ORD_24849,CUST_1196,2024-04-12,2024-04-12,2024-04-12 21:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.25,1,1,213.90,0.00,213.90,100.60,113.30,222.15
ORD_24850,CUST_1208,2024-07-12,2024-07-12,2024-07-12 15:00:00,Completed,1,0,0,QRIS,4.82,1,3,380.16,0.00,380.16,195.39,184.77,384.98
ORD_24851,CUST_1394,2024-01-27,2024-01-27,2024-01-27 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,3,299.75,8.57,291.18,195.65,95.53,291.18
ORD_24852,CUST_1570,2023-04-05,2023-04-05,2023-04-05 13:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.36,2,2,280.86,0.00,280.86,140.70,140.16,287.22
ORD_24853,CUST_1754,2023-09-03,2023-09-03,2023-09-03 07:00:00,Completed,1,0,0,Credit Card,7.09,1,2,618.46,0.00,618.46,346.94,271.52,625.55
ORD_24854,CUST_1875,2023-03-08,2023-03-08,2023-03-08 02:00:00,Completed,1,0,0,QRIS,0.00,1,2,484.22,0.00,484.22,276.22,208.00,484.22
ORD_24855,CUST_2173,2023-07-24,2023-07-24,2023-07-24 22:00:00,Cancelled,0,1,0,BNPL,0.00,1,2,207.68,0.00,207.68,114.90,92.78,207.68
ORD_24856,CUST_1629,2023-08-05,2023-08-05,2023-08-05 23:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),7.50,1,1,218.49,0.00,218.49,128.59,89.90,225.99
ORD_24857,CUST_1391,2023-12-13,2023-12-13,2023-12-13 14:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.15,1,3,661.68,99.25,562.43,452.07,110.36,567.58
ORD_24858,CUST_1188,2024-01-28,2024-01-28,2024-01-28 10:00:00,Completed,1,0,0,Credit Card,0.00,2,3,387.24,44.42,342.82,202.40,140.42,342.82
ORD_24859,CUST_1482,2023-03-31,2023-03-31,2023-03-31 00:00:00,Completed,1,0,0,Credit Card,5.98,2,2,178.10,16.80,161.30,128.83,32.47,167.28
ORD_24860,CUST_1762,2023-07-14,2023-07-14,2023-07-14 17:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,3,731.76,14.04,717.72,373.66,344.06,717.72
ORD_24861,CUST_1507,2024-06-05,2024-06-05,2024-06-05 13:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.46,1,2,544.70,27.24,517.46,313.34,204.12,520.92
ORD_24862,CUST_1620,2023-04-22,2023-04-22,2023-04-22 03:00:00,Completed,1,0,0,QRIS,0.00,1,1,240.11,12.01,228.10,140.28,87.82,228.10
ORD_24863,CUST_1031,2023-11-01,2023-11-01,2023-11-01 05:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.23,1,1,121.11,12.11,109.00,55.94,53.06,112.23
ORD_24864,CUST_1161,2024-01-21,2024-01-21,2024-01-21 14:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.56,4,5,587.30,0.00,587.30,399.27,188.03,593.86
ORD_24865,CUST_1337,2024-05-27,2024-05-27,2024-05-27 03:00:00,Completed,1,0,0,Credit Card,3.98,1,1,242.11,0.00,242.11,138.11,104.00,246.09
ORD_24866,CUST_1467,2024-02-06,2024-02-06,2024-02-06 19:00:00,Shipped,1,0,0,BNPL,0.00,1,2,40.42,0.00,40.42,29.54,10.88,40.42
ORD_24867,CUST_1499,2024-10-25,2024-10-25,2024-10-25 01:00:00,Cancelled,0,1,0,BNPL,5.75,1,1,317.90,47.68,270.22,147.44,122.78,275.97
ORD_24868,CUST_1953,2024-01-03,2024-01-03,2024-01-03 21:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.27,1,1,48.42,0.00,48.42,30.20,18.22,53.69
ORD_24869,CUST_1442,2024-10-08,2024-10-08,2024-10-08 10:00:00,Completed,1,0,0,BNPL,3.16,1,1,212.22,0.00,212.22,110.82,101.40,215.38
ORD_24870,CUST_2090,2024-07-14,2024-07-14,2024-07-14 11:00:00,Completed,1,0,0,Credit Card,7.63,2,2,326.35,0.00,326.35,200.95,125.40,333.98
ORD_24871,CUST_1392,2023-07-05,2023-07-05,2023-07-05 12:00:00,Cancelled,0,1,0,QRIS,7.22,4,6,1139.95,0.00,1139.95,594.72,545.23,1147.17
ORD_24872,CUST_1340,2024-08-02,2024-08-02,2024-08-02 09:00:00,Completed,1,0,0,BNPL,7.57,2,4,545.97,0.00,545.97,380.73,165.24,553.54
ORD_24873,CUST_1733,2024-01-15,2024-01-15,2024-01-15 09:00:00,Delivered,1,0,0,QRIS,0.00,1,1,250.31,0.00,250.31,155.55,94.76,250.31
ORD_24874,CUST_1806,2023-03-21,2023-03-21,2023-03-21 01:00:00,Completed,1,0,0,QRIS,5.70,1,3,885.24,0.00,885.24,411.72,473.52,890.94
ORD_24875,CUST_1149,2023-12-02,2023-12-02,2023-12-02 02:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,148.06,7.40,140.66,72.88,67.78,140.66
ORD_24876,CUST_1228,2023-09-09,2023-09-09,2023-09-09 15:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,2,308.68,35.53,273.15,210.43,62.72,273.15
ORD_24877,CUST_1159,2024-10-29,2024-10-29,2024-10-29 03:00:00,Completed,1,0,0,BNPL,2.56,1,2,484.34,0.00,484.34,317.94,166.40,486.90
ORD_24878,CUST_1222,2023-10-07,2023-10-07,2023-10-07 11:00:00,Completed,1,0,0,QRIS,0.00,1,2,399.34,39.93,359.41,248.68,110.73,359.41
ORD_24879,CUST_1618,2023-06-11,2023-06-11,2023-06-11 08:00:00,Completed,1,0,0,Credit Card,0.00,2,2,201.84,0.00,201.84,115.74,86.10,201.84
ORD_24880,CUST_2137,2024-03-26,2024-03-26,2024-03-26 10:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,3,3,448.35,0.00,448.35,233.61,214.74,448.35
ORD_24881,CUST_1782,2023-04-26,2023-04-26,2023-04-26 20:00:00,Completed,1,0,0,Virtual Account Bank Transfer,8.53,1,1,137.54,13.75,123.79,89.12,34.67,132.32
ORD_24882,CUST_1086,2024-03-27,2024-03-27,2024-03-27 11:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.84,2,4,575.82,14.51,561.31,368.58,192.73,565.15
ORD_24883,CUST_1878,2023-11-24,2023-11-24,2023-11-24 10:00:00,Shipped,1,0,0,Credit Card,7.97,1,1,85.34,4.27,81.07,47.09,33.98,89.04
ORD_24884,CUST_1605,2024-02-18,2024-02-18,2024-02-18 19:00:00,Delivered,1,0,0,BNPL,2.86,1,1,103.84,0.00,103.84,57.45,46.39,106.70
ORD_24885,CUST_1697,2023-04-26,2023-04-26,2023-04-26 15:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.29,2,4,663.28,36.59,626.69,412.12,214.57,630.98
ORD_24886,CUST_2169,2023-07-03,2023-07-03,2023-07-03 21:00:00,Completed,1,0,0,BNPL,0.00,3,4,509.69,17.50,492.19,300.91,191.28,492.19
ORD_24887,CUST_1242,2023-05-24,2023-05-24,2023-05-24 01:00:00,Completed,1,0,0,QRIS,6.02,4,7,1149.62,7.26,1142.36,670.58,471.78,1148.38
ORD_24888,CUST_1682,2024-03-06,2024-03-06,2024-03-06 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,2,151.00,0.00,151.00,79.73,71.27,151.00
ORD_24889,CUST_1011,2024-05-25,2024-05-25,2024-05-25 19:00:00,Completed,1,0,0,BNPL,0.00,1,1,209.69,0.00,209.69,131.92,77.77,209.69
ORD_24890,CUST_1249,2024-05-20,2024-05-20,2024-05-20 03:00:00,Completed,1,0,0,QRIS,4.11,1,1,175.82,0.00,175.82,107.16,68.66,179.93
ORD_24891,CUST_2050,2024-03-02,2024-03-02,2024-03-02 11:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.83,3,5,1013.12,54.47,958.65,641.79,316.86,965.48
ORD_24892,CUST_1930,2024-05-19,2024-05-19,2024-05-19 16:00:00,Completed,1,0,0,BNPL,6.09,1,1,211.74,0.00,211.74,96.61,115.13,217.83
ORD_24893,CUST_1805,2024-02-12,2024-02-12,2024-02-12 17:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,151.42,0.00,151.42,70.51,80.91,151.42
ORD_24894,CUST_1255,2023-09-20,2023-09-20,2023-09-20 07:00:00,Completed,1,0,0,Credit Card,0.00,1,1,171.31,8.57,162.74,107.73,55.01,162.74
ORD_24895,CUST_1510,2023-06-21,2023-06-21,2023-06-21 21:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,242.11,0.00,242.11,138.11,104.00,242.11
ORD_24896,CUST_1922,2024-06-01,2024-06-01,2024-06-01 13:00:00,Completed,1,0,0,Credit Card,0.00,2,3,342.34,25.34,317.00,192.69,124.31,317.00
ORD_24897,CUST_1185,2023-10-16,2023-10-16,2023-10-16 00:00:00,Completed,1,0,0,BNPL,5.01,2,2,371.42,55.72,315.70,211.49,104.21,320.71
ORD_24898,CUST_2161,2023-12-15,2023-12-15,2023-12-15 07:00:00,Completed,1,0,0,Credit Card,0.00,3,3,366.57,2.43,364.14,257.14,107.00,364.14
ORD_24899,CUST_1083,2024-07-23,2024-07-23,2024-07-23 13:00:00,Completed,1,0,0,Credit Card,0.00,1,1,77.50,0.00,77.50,35.77,41.73,77.50
ORD_24900,CUST_1513,2024-04-19,2024-04-19,2024-04-19 00:00:00,Delivered,1,0,0,BNPL,8.97,1,1,103.84,0.00,103.84,57.45,46.39,112.81
ORD_24901,CUST_1554,2024-04-25,2024-04-25,2024-04-25 04:00:00,Completed,1,0,0,BNPL,0.00,1,2,331.60,0.00,331.60,191.82,139.78,331.60
ORD_24902,CUST_1686,2024-05-15,2024-05-15,2024-05-15 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,375.16,0.00,375.16,174.25,200.91,375.16
ORD_24903,CUST_1415,2023-03-16,2023-03-16,2023-03-16 03:00:00,Completed,1,0,0,QRIS,0.00,1,2,288.14,0.00,288.14,143.62,144.52,288.14
ORD_24904,CUST_1487,2023-09-08,2023-09-08,2023-09-08 07:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,46.48,2.32,44.16,22.31,21.85,44.16
ORD_24905,CUST_2094,2023-06-23,2023-06-23,2023-06-23 15:00:00,Cancelled,0,1,0,QRIS,0.00,3,4,459.88,0.00,459.88,295.91,163.97,459.88
ORD_24906,CUST_1982,2024-07-19,2024-07-19,2024-07-19 02:00:00,Completed,1,0,0,Credit Card,0.00,1,1,250.97,0.00,250.97,142.47,108.50,250.97
ORD_24907,CUST_1706,2023-04-28,2023-04-28,2023-04-28 04:00:00,Completed,1,0,0,Credit Card,0.00,4,5,692.60,0.90,691.70,419.14,272.56,691.70
ORD_24908,CUST_1568,2023-07-05,2023-07-05,2023-07-05 17:00:00,Completed,1,0,0,QRIS,0.00,1,1,71.78,3.59,68.19,52.87,15.32,68.19
ORD_24909,CUST_2173,2023-05-23,2023-05-23,2023-05-23 19:00:00,Returned,0,0,1,E-Wallet (GoPay/OVO),0.00,1,1,74.25,0.00,74.25,45.63,28.62,74.25
ORD_24910,CUST_1031,2023-08-14,2023-08-14,2023-08-14 22:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.40,1,1,295.08,14.75,280.33,137.24,143.09,283.73
ORD_24911,CUST_1316,2023-11-26,2023-11-26,2023-11-26 14:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,2,3,423.95,0.00,423.95,196.96,226.99,423.95
ORD_24912,CUST_1250,2024-10-29,2024-10-29,2024-10-29 02:00:00,Completed,1,0,0,BNPL,3.68,3,4,1099.52,31.36,1068.16,639.31,428.85,1071.84
ORD_24913,CUST_1785,2024-04-06,2024-04-06,2024-04-06 23:00:00,Completed,1,0,0,QRIS,0.00,1,3,497.40,49.74,447.66,287.73,159.93,447.66
ORD_24914,CUST_2175,2024-04-30,2024-04-30,2024-04-30 09:00:00,Completed,1,0,0,QRIS,8.99,1,1,242.11,12.11,230.00,138.11,91.89,238.99
ORD_24915,CUST_1460,2024-01-12,2024-01-12,2024-01-12 17:00:00,Completed,1,0,0,Virtual Account Bank Transfer,8.31,2,4,610.24,0.00,610.24,351.76,258.48,618.55
ORD_24916,CUST_1047,2024-04-21,2024-04-21,2024-04-21 06:00:00,Delivered,1,0,0,QRIS,4.02,1,1,75.48,3.77,71.71,48.99,22.72,75.73
ORD_24917,CUST_1763,2024-04-02,2024-04-02,2024-04-02 20:00:00,Completed,1,0,0,QRIS,0.00,2,2,369.07,0.00,369.07,196.50,172.57,369.07
ORD_24918,CUST_1696,2023-10-21,2023-10-21,2023-10-21 01:00:00,Completed,1,0,0,BNPL,6.88,2,2,103.29,0.00,103.29,56.35,46.94,110.17
ORD_24919,CUST_2014,2024-01-09,2024-01-09,2024-01-09 01:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,4,6,684.81,0.00,684.81,467.23,217.58,684.81
ORD_24920,CUST_1948,2024-06-06,2024-06-06,2024-06-06 06:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,3,3,310.38,0.00,310.38,189.12,121.26,310.38
ORD_24921,CUST_1410,2024-03-13,2024-03-13,2024-03-13 12:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,232.38,0.00,232.38,118.56,113.82,232.38
ORD_24922,CUST_2136,2023-04-28,2023-04-28,2023-04-28 07:00:00,Cancelled,0,1,0,Credit Card,8.07,1,1,161.57,0.00,161.57,74.40,87.17,169.64
